"","Official.Name","Display.Name","System.Name","Asset.Number","Location","Affiliation","Category","Primary.Use","UBC.Code","Planning","Condition","Operations","Ownership","Financing","Address.Code","Floors","Height","Footprint","Basic.Gross","C.U.Gross","Circulation","Custodial","Mechanical","Parking","Toilet","Non.Assigned","Assignable","Space.Count","Net.Usable","Structural","Outside.Gross","Related.Gross","Maintained.Gross","Janitorized","Constructed","Occupied","Renovated","Vacated","Demolished","Construction","Capitalized","Replacement","Last.Reviewed","Prim..Usage..Percent.of.Net.Useable.","Primary.Usage..Type.","Prmary.Usage..SF.","Top.Org.with.Most.Space","Source...Campus.Steam.Loop","Sec..Usage..Percent.","Source...Campus.CHW.Loop","Secondary.Usage..Type.","Secondary.Usage..SF.","Dept..with.Most.Space","CAAN.x","CHW.Metered","Steam.Metered","Floor.Plans.PDF","CAAN.y","Utility","Var","WebUrl"
"1479","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Electricity","Rollover Count Month","A0EbgZy4oKQ9kiBiZJTW7eugwydkX6Ot_7ka-ittwZ1qMOAnOJ4Zh_K9QY_NuR9S3ydyAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcRUxFQ1RSSUNJVFl8Uk9MTE9WRVIgQ09VTlQgTU9OVEg"
"1480","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Steam","Demand kBTUperHr","A0EbgZy4oKQ9kiBiZJTW7eugwEZF4a3OJ5RGaLJiQlqSuWwYQTSwfMMxFAKON3mYiYk1AVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcU1RFQU18REVNQU5EIEtCVFVQRVJIUg"
"1481","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Electricity","Prefix kWh","A0EbgZy4oKQ9kiBiZJTW7eugwydkX6Ot_7ka-ittwZ1qMOAccH6wDbgyQ8D_5i1RCXFxAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcRUxFQ1RSSUNJVFl8UFJFRklYIEtXSA"
"1482","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Electricity","Rollover Check","A0EbgZy4oKQ9kiBiZJTW7eugwydkX6Ot_7ka-ittwZ1qMOARPF_nLBLkgMcUglwD6wyEgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcRUxFQ1RSSUNJVFl8Uk9MTE9WRVIgQ0hFQ0s"
"1483","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","ChilledWater","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwViGIiGqJ5RGaLJiQlqSuWwR-XG2b71bVggnD0xxVGIGwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcQ0hJTExFRFdBVEVSfEJVSUxESU5HTkFNRQ"
"1484","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","ChilledWater","Prefix","A0EbgZy4oKQ9kiBiZJTW7eugwViGIiGqJ5RGaLJiQlqSuWwdYzSsp8MFlcrizr2LcrwfgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcQ0hJTExFRFdBVEVSfFBSRUZJWA"
"1485","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Electricity","MonthlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwydkX6Ot_7ka-ittwZ1qMOAfKQUr7DsJg07r11CuQwNrAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcRUxFQ1RSSUNJVFl8TU9OVEhMWVVTQUdF"
"1486","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","ChilledWater","ChilledWater_EUI","A0EbgZy4oKQ9kiBiZJTW7eugwViGIiGqJ5RGaLJiQlqSuWwWE51eWOX-lQNmp-BAZO6UQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcQ0hJTExFRFdBVEVSfENISUxMRURXQVRFUl9FVUk"
"1487","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","ChilledWater","Chilled_Water_Demand","A0EbgZy4oKQ9kiBiZJTW7eugwViGIiGqJ5RGaLJiQlqSuWw-lvGLByfsVUaWCuOVjRlXAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcQ0hJTExFRFdBVEVSfENISUxMRURfV0FURVJfREVNQU5E"
"1488","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Steam","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwEZF4a3OJ5RGaLJiQlqSuWwH3MUuJ3EPlcBCu7s65kjZQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcU1RFQU18QlVJTERJTkdOQU1F"
"1489","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","ChilledWater","Cooling Degree Days","A0EbgZy4oKQ9kiBiZJTW7eugwViGIiGqJ5RGaLJiQlqSuWwOeVRDt33JVA3sxXtqAo5mAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcQ0hJTExFRFdBVEVSfENPT0xJTkcgREVHUkVFIERBWVM"
"1490","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","ChilledWater","ChilledWater Last Month Usage","A0EbgZy4oKQ9kiBiZJTW7eugwViGIiGqJ5RGaLJiQlqSuWwTXYOFcM3BVk9SSWxcGpFlwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcQ0hJTExFRFdBVEVSfENISUxMRURXQVRFUiBMQVNUIE1PTlRIIFVTQUdF"
"1491","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Electricity","Sq Ft.","A0EbgZy4oKQ9kiBiZJTW7eugwydkX6Ot_7ka-ittwZ1qMOAYv44xe4xZwQM6Qd2EqXUvgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcRUxFQ1RSSUNJVFl8U1EgRlQu"
"1492","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Electricity","HourlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwydkX6Ot_7ka-ittwZ1qMOAzr1hKdjz_QcmuujHdn0qVAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcRUxFQ1RSSUNJVFl8SE9VUkxZVVNBR0U"
"1493","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Electricity","kWh Cost","A0EbgZy4oKQ9kiBiZJTW7eugwydkX6Ot_7ka-ittwZ1qMOA4-rsWAJncA4dM6pIv_9OiwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcRUxFQ1RSSUNJVFl8S1dIIENPU1Q"
"1494","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","ChilledWater","Rollover","A0EbgZy4oKQ9kiBiZJTW7eugwViGIiGqJ5RGaLJiQlqSuWwNCQNkYYBD1sEvdDA5DfKRwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcQ0hJTExFRFdBVEVSfFJPTExPVkVS"
"1495","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Electricity","kW","A0EbgZy4oKQ9kiBiZJTW7eugwydkX6Ot_7ka-ittwZ1qMOAGLZ1ywUPTAEbgYJVtLKmLQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcRUxFQ1RSSUNJVFl8S1c"
"1496","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","ChilledWater","Daily Baseline Usage (Yesterday)","A0EbgZy4oKQ9kiBiZJTW7eugwViGIiGqJ5RGaLJiQlqSuWwNYxDfiFs7lk9ixuyoCTD2gVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcQ0hJTExFRFdBVEVSfERBSUxZIEJBU0VMSU5FIFVTQUdFIChZRVNURVJEQVkp"
"1497","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Steam","Monthly Average HDD","A0EbgZy4oKQ9kiBiZJTW7eugwEZF4a3OJ5RGaLJiQlqSuWwIOTnUVMOv1Ql7NPwqw3KLwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcU1RFQU18TU9OVEhMWSBBVkVSQUdFIEhERA"
"1498","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","ChilledWater","tonh Cost","A0EbgZy4oKQ9kiBiZJTW7eugwViGIiGqJ5RGaLJiQlqSuWwaGxP4WbwolMLb4NQBgsPwgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcQ0hJTExFRFdBVEVSfFRPTkggQ09TVA"
"1499","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Electricity","Rollover Count Year","A0EbgZy4oKQ9kiBiZJTW7eugwydkX6Ot_7ka-ittwZ1qMOA9n4zeKBqAgQVgL6Zwee_FwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcRUxFQ1RSSUNJVFl8Uk9MTE9WRVIgQ09VTlQgWUVBUg"
"1500","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","ChilledWater","AnnualUsage","A0EbgZy4oKQ9kiBiZJTW7eugwViGIiGqJ5RGaLJiQlqSuWwmZQ44W-Wgl8NEIcTQb16RgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcQ0hJTExFRFdBVEVSfEFOTlVBTFVTQUdF"
"1501","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Electricity","Demand_kBtu","A0EbgZy4oKQ9kiBiZJTW7eugwydkX6Ot_7ka-ittwZ1qMOA8PsKoYCtQw0tFRt8w8FnEgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcRUxFQ1RSSUNJVFl8REVNQU5EX0tCVFU"
"1502","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Steam","Data Start","A0EbgZy4oKQ9kiBiZJTW7eugwEZF4a3OJ5RGaLJiQlqSuWwZ3mAEm6_RFIIBXPk7JYddAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcU1RFQU18REFUQSBTVEFSVA"
"1503","Segundo Dining Commons","Segundo Dining Commons","SEG DINE COM","4802","03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",1,0,46652,45650,2124,1810,35,254,0,628,2727,39058,63,41785,3865,47774,46712,46712,41785,2005,"2005-06-20T07:00:00Z",NA,NA,NA,0,21275377,26093204,"2014-10-07T07:00:00Z",89,"Food",36581,"VC STUDENT AFFAIRS","Yes",6,"Yes","Circulation",2529,"STUDENT HOUSING","4802","Yes","Yes","4802","4802","Electricity","Electricity_EUI","A0EbgZy4oKQ9kiBiZJTW7eugwydkX6Ot_7ka-ittwZ1qMOADc6a_RtI9w4hsF7O-o9rDAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXFNFR1VORE8gRElOSU5HIENPTU1PTlNcRUxFQ1RSSUNJVFl8RUxFQ1RSSUNJVFlfRVVJ"
